Simulation Time(s),Actual Time(in 24hr),Section ID,Flow (veh/hr)
0.00,0:00,47217,73334784.00
0.00,0:00,47227,73334784.00
0.00,0:00,47228,73334784.00
0.00,0:00,47229,73334784.00
0.00,0:00,47232,73334784.00
0.00,0:00,47243,73334784.00
0.00,0:00,47244,73334784.00
0.00,0:00,47245,73334784.00
0.00,0:00,47248,73334784.00
0.00,0:00,47259,73334784.00
0.00,0:00,47262,73334784.00
0.00,0:00,47263,73334784.00
0.00,0:00,47266,73334784.00
0.00,0:00,47276,73334784.00
0.00,0:00,47277,73334784.00
0.00,0:00,47278,73334784.00
0.00,0:00,47281,73334784.00
0.00,0:00,47291,73334784.00
0.00,0:00,47292,73334784.00
0.00,0:00,47293,73334784.00
0.00,0:00,47296,73334784.00
0.00,0:00,47307,73334784.00
0.00,0:00,47310,73334784.00
0.00,0:00,47311,73334784.00
0.00,0:00,47314,73334784.00
0.00,0:00,47325,73334784.00
0.00,0:00,47326,73334784.00
0.00,0:00,47327,73334784.00
0.00,0:00,47330,73334784.00
0.00,0:00,47341,73334784.00
0.00,0:00,47344,73334784.00
0.00,0:00,47345,73334784.00
0.00,0:00,47348,73334784.00
0.00,0:00,47351,73334784.00
0.00,0:00,47354,73334784.00
0.00,0:00,47357,73334784.00
0.00,0:00,47360,73334784.00
0.00,0:00,47371,73334784.00
0.00,0:00,47372,73334784.00
0.00,0:00,47393,73334784.00
0.00,0:00,47398,73334784.00
0.00,0:00,47402,73334784.00
0.00,0:00,47403,73334784.00
0.00,0:00,47406,73334784.00
0.00,0:00,47416,73334784.00
0.00,0:00,47417,73334784.00
0.00,0:00,47418,73334784.00
0.00,0:00,47421,73334784.00
0.00,0:00,47434,73334784.00
0.00,0:00,47437,73334784.00
0.00,0:00,47440,73334784.00
0.00,0:00,47443,73334784.00
0.00,0:00,47446,73334784.00
0.00,0:00,47450,73334784.00
0.00,0:00,47451,73334784.00
0.00,0:00,47452,73334784.00
0.00,0:00,47461,73334784.00
0.00,0:00,47464,73334784.00
0.00,0:00,47467,73334784.00
0.00,0:00,47470,73334784.00
0.00,0:00,47471,73334784.00
0.00,0:00,47472,73334784.00
0.00,0:00,47483,73334784.00
0.00,0:00,47486,73334784.00
0.00,0:00,47492,73334784.00
0.00,0:00,47495,73334784.00
0.00,0:00,47499,73334784.00
0.00,0:00,47500,73334784.00
0.00,0:00,47501,73334784.00
0.00,0:00,47504,73334784.00
0.00,0:00,47507,73334784.00
0.00,0:00,47522,73334784.00
0.00,0:00,47525,73334784.00
0.00,0:00,47528,73334784.00
0.00,0:00,47529,73334784.00
0.00,0:00,47530,73334784.00
0.00,0:00,47536,73334784.00
0.00,0:00,47539,73334784.00
0.00,0:00,47542,73334784.00
0.00,0:00,47566,73334784.00
0.00,0:00,47569,73334784.00
0.00,0:00,47581,73334784.00
0.00,0:00,47585,73334784.00
0.00,0:00,47586,73334784.00
0.00,0:00,47587,73334784.00
0.00,0:00,47590,73334784.00
0.00,0:00,47600,73334784.00
0.00,0:00,47601,73334784.00
0.00,0:00,47602,73334784.00
0.00,0:00,47605,73334784.00
0.00,0:00,47617,73334784.00
0.00,0:00,47620,73334784.00
0.00,0:00,47621,73334784.00
0.00,0:00,47624,73334784.00
0.00,0:00,47627,73334784.00
0.00,0:00,47630,73334784.00
0.00,0:00,47633,73334784.00
0.00,0:00,47656,73334784.00
0.00,0:00,47662,73334784.00
0.00,0:00,47665,73334784.00
0.00,0:00,47666,73334784.00
0.00,0:00,47667,73334784.00
0.00,0:00,47670,73334784.00
0.00,0:00,47683,73334784.00
0.00,0:00,47686,73334784.00
0.00,0:00,47687,73334784.00
0.00,0:00,47688,73334784.00
0.00,0:00,47691,73334784.00
0.00,0:00,47702,73334784.00
0.00,0:00,47705,73334784.00
0.00,0:00,47706,73334784.00
0.00,0:00,47709,73334784.00
0.00,0:00,47720,73334784.00
0.00,0:00,47723,73334784.00
0.00,0:00,47724,73334784.00
0.00,0:00,47727,73334784.00
0.00,0:00,47738,73334784.00
0.00,0:00,47739,73334784.00
0.00,0:00,47740,73334784.00
0.00,0:00,47743,73334784.00
0.00,0:00,47754,73334784.00
0.00,0:00,47757,73334784.00
0.00,0:00,47758,73334784.00
0.00,0:00,47761,73334784.00
0.00,0:00,47771,73334784.00
0.00,0:00,47775,73334784.00
0.00,0:00,47776,73334784.00
0.00,0:00,47779,73334784.00
0.00,0:00,47789,73334784.00
0.00,0:00,47790,73334784.00
0.00,0:00,47791,73334784.00
0.00,0:00,47794,73334784.00
0.00,0:00,47805,73334784.00
0.00,0:00,47806,73334784.00
0.00,0:00,47807,73334784.00
0.00,0:00,47810,73334784.00
0.00,0:00,47821,73334784.00
0.00,0:00,47824,73334784.00
0.00,0:00,47826,73334784.00
0.00,0:00,47829,73334784.00
0.00,0:00,47839,73334784.00
0.00,0:00,47843,73334784.00
0.00,0:00,47844,73334784.00
0.00,0:00,47847,73334784.00
0.00,0:00,47858,73334784.00
0.00,0:00,47861,73334784.00
0.00,0:00,47862,73334784.00
0.00,0:00,47865,73334784.00
0.00,0:00,47875,73334784.00
0.00,0:00,47878,73334784.00
0.00,0:00,47881,73334784.00
0.00,0:00,47884,73334784.00
0.00,0:00,47887,73334784.00
0.00,0:00,47890,73334784.00
0.00,0:00,47906,73334784.00
0.00,0:00,47909,73334784.00
0.00,0:00,47912,73334784.00
0.00,0:00,47915,73334784.00
0.00,0:00,47923,73334784.00
0.00,0:00,47927,73334784.00
0.00,0:00,47928,73334784.00
0.00,0:00,47929,73334784.00
0.00,0:00,47930,73334784.00
0.00,0:00,47934,73334784.00
0.00,0:00,47935,73334784.00
0.00,0:00,47938,73334784.00
0.00,0:00,47949,73334784.00
0.00,0:00,47952,73334784.00
0.00,0:00,47955,73334784.00
0.00,0:00,47958,73334784.00
0.00,0:00,47970,73334784.00
0.00,0:00,47973,73334784.00
0.00,0:00,47977,73334784.00
0.00,0:00,47980,73334784.00
0.00,0:00,47981,73334784.00
0.00,0:00,47985,73334784.00
0.00,0:00,47986,73334784.00
0.00,0:00,47989,73334784.00
0.00,0:00,48010,73334784.00
0.00,0:00,48013,73334784.00
0.00,0:00,48014,73334784.00
0.00,0:00,48017,73334784.00
0.00,0:00,48027,73334784.00
0.00,0:00,48028,73334784.00
0.00,0:00,48029,73334784.00
0.00,0:00,48032,73334784.00
0.00,0:00,48042,73334784.00
0.00,0:00,48046,73334784.00
0.00,0:00,48047,73334784.00
0.00,0:00,48050,73334784.00
0.00,0:00,48061,73334784.00
0.00,0:00,48064,73334784.00
0.00,0:00,48065,73334784.00
0.00,0:00,48068,73334784.00
0.00,0:00,48071,73334784.00
0.00,0:00,48075,73334784.00
0.00,0:00,48079,73334784.00
0.00,0:00,48082,73334784.00
0.00,0:00,48085,73334784.00
0.00,0:00,48088,73334784.00
0.00,0:00,48091,73334784.00
0.00,0:00,48109,73334784.00
0.00,0:00,48112,73334784.00
0.00,0:00,48113,73334784.00
0.00,0:00,48116,73334784.00
0.00,0:00,48127,73334784.00
0.00,0:00,48130,73334784.00
0.00,0:00,48139,73334784.00
0.00,0:00,48142,73334784.00
0.00,0:00,48143,73334784.00
0.00,0:00,48146,73334784.00
0.00,0:00,48156,73334784.00
0.00,0:00,48157,73334784.00
0.00,0:00,48158,73334784.00
0.00,0:00,48161,73334784.00
0.00,0:00,48172,73334784.00
0.00,0:00,48175,73334784.00
0.00,0:00,48176,73334784.00
0.00,0:00,48179,73334784.00
0.00,0:00,48189,73334784.00
0.00,0:00,48193,73334784.00
0.00,0:00,48194,73334784.00
0.00,0:00,48197,73334784.00
0.00,0:00,48200,73334784.00
0.00,0:00,48203,73334784.00
0.00,0:00,48216,73334784.00
0.00,0:00,48219,73334784.00
0.00,0:00,48220,73334784.00
0.00,0:00,48223,73334784.00
0.00,0:00,48233,73334784.00
0.00,0:00,48236,73334784.00
0.00,0:00,48239,73334784.00
0.00,0:00,48253,73334784.00
0.00,0:00,48254,73334784.00
0.00,0:00,48255,73334784.00
0.00,0:00,48258,73334784.00
0.00,0:00,48261,73334784.00
0.00,0:00,48264,73334784.00
0.00,0:00,48277,73334784.00
0.00,0:00,48280,73334784.00
0.00,0:00,48281,73334784.00
0.00,0:00,48284,73334784.00
0.00,0:00,48287,73334784.00
0.00,0:00,48299,73334784.00
0.00,0:00,48300,73334784.00
0.00,0:00,48306,73334784.00
0.00,0:00,48309,73334784.00
0.00,0:00,48320,73334784.00
0.00,0:00,48323,73334784.00
0.00,0:00,48324,73334784.00
0.00,0:00,48327,73334784.00
0.00,0:00,48337,73334784.00
0.00,0:00,48338,73334784.00
0.00,0:00,48339,73334784.00
0.00,0:00,48342,73334784.00
0.00,0:00,48345,73334784.00
0.00,0:00,48346,73334784.00
0.00,0:00,48363,73334784.00
0.00,0:00,48366,73334784.00
0.00,0:00,48369,73334784.00
0.00,0:00,48372,73334784.00
0.00,0:00,48375,73334784.00
0.00,0:00,48378,73334784.00
0.00,0:00,48381,73334784.00
0.00,0:00,48384,73334784.00
0.00,0:00,48387,73334784.00
0.00,0:00,48388,73334784.00
0.00,0:00,48400,73334784.00
0.00,0:00,48404,73334784.00
0.00,0:00,48413,73334784.00
0.00,0:00,48416,73334784.00
0.00,0:00,48417,73334784.00
0.00,0:00,48420,73334784.00
0.00,0:00,48430,73334784.00
0.00,0:00,48435,73334784.00
0.00,0:00,48436,73334784.00
0.00,0:00,48439,73334784.00
0.00,0:00,48449,73334784.00
0.00,0:00,48452,73334784.00
0.00,0:00,48464,73334784.00
0.00,0:00,48467,73334784.00
0.00,0:00,48468,73334784.00
0.00,0:00,48471,73334784.00
0.00,0:00,48474,73334784.00
0.00,0:00,48485,73334784.00
0.00,0:00,48489,73334784.00
0.00,0:00,48490,73334784.00
0.00,0:00,48493,73334784.00
0.00,0:00,48496,73334784.00
0.00,0:00,48507,73334784.00
0.00,0:00,48510,73334784.00
0.00,0:00,48513,73334784.00
0.00,0:00,48516,73334784.00
0.00,0:00,48519,73334784.00
0.00,0:00,48522,73334784.00
0.00,0:00,48523,73334784.00
0.00,0:00,48539,73334784.00
0.00,0:00,48545,73334784.00
0.00,0:00,48557,73334784.00
0.00,0:00,48560,73334784.00
0.00,0:00,48564,73334784.00
0.00,0:00,48567,73334784.00
0.00,0:00,48575,73334784.00
0.00,0:00,48576,73334784.00
0.00,0:00,48579,73334784.00
0.00,0:00,48585,73334784.00
0.00,0:00,48594,73334784.00
0.00,0:00,48595,73334784.00
0.00,0:00,48596,73334784.00
0.00,0:00,48599,73334784.00
0.00,0:00,48610,73334784.00
0.00,0:00,48613,73334784.00
0.00,0:00,48614,73334784.00
0.00,0:00,48617,73334784.00
0.00,0:00,48628,73334784.00
0.00,0:00,48631,73334784.00
0.00,0:00,48632,73334784.00
0.00,0:00,48635,73334784.00
0.00,0:00,48645,73334784.00
0.00,0:00,48649,73334784.00
0.00,0:00,48650,73334784.00
0.00,0:00,48653,73334784.00
0.00,0:00,48664,73334784.00
0.00,0:00,48667,73334784.00
0.00,0:00,48668,73334784.00
0.00,0:00,48671,73334784.00
0.00,0:00,48681,73334784.00
0.00,0:00,48682,73334784.00
0.00,0:00,48683,73334784.00
0.00,0:00,48686,73334784.00
0.00,0:00,48696,73334784.00
0.00,0:00,48697,73334784.00
0.00,0:00,48700,73334784.00
0.00,0:00,48701,73334784.00
0.00,0:00,48702,73334784.00
0.00,0:00,48705,73334784.00
0.00,0:00,48721,73334784.00
0.00,0:00,48722,73334784.00
0.00,0:00,48723,73334784.00
0.00,0:00,48726,73334784.00
0.00,0:00,48736,73334784.00
0.00,0:00,48737,73334784.00
0.00,0:00,48744,73334784.00
0.00,0:00,48747,73334784.00
0.00,0:00,48758,73334784.00
0.00,0:00,48761,73334784.00
0.00,0:00,48762,73334784.00
0.00,0:00,48765,73334784.00
0.00,0:00,48775,73334784.00
0.00,0:00,48776,73334784.00
0.00,0:00,48779,73334784.00
0.00,0:00,48782,73334784.00
0.00,0:00,48790,73334784.00
0.00,0:00,48791,73334784.00
0.00,0:00,48794,73334784.00
0.00,0:00,48795,73334784.00
0.00,0:00,48796,73334784.00
0.00,0:00,48799,73334784.00
0.00,0:00,48815,73334784.00
0.00,0:00,48816,73334784.00
0.00,0:00,48817,73334784.00
0.00,0:00,48820,73334784.00
0.00,0:00,48830,73334784.00
0.00,0:00,48834,73334784.00
0.00,0:00,48836,73334784.00
0.00,0:00,48839,73334784.00
0.00,0:00,48840,73334784.00
0.00,0:00,48859,73334784.00
0.00,0:00,48860,73334784.00
0.00,0:00,48861,73334784.00
0.00,0:00,48864,73334784.00
0.00,0:00,48876,73334784.00
0.00,0:00,48879,73334784.00
0.00,0:00,48880,73334784.00
0.00,0:00,48883,73334784.00
0.00,0:00,48893,73334784.00
0.00,0:00,48896,73334784.00
0.00,0:00,48906,73334784.00
0.00,0:00,48908,73334784.00
0.00,0:00,48911,73334784.00
0.00,0:00,48921,73334784.00
0.00,0:00,48927,73334784.00
0.00,0:00,48928,73334784.00
0.00,0:00,48931,73334784.00
0.00,0:00,48934,73334784.00
0.00,0:00,48942,73334784.00
0.00,0:00,48943,73334784.00
0.00,0:00,48944,73334784.00
0.00,0:00,48947,73334784.00
0.00,0:00,48957,73334784.00
0.00,0:00,48958,73334784.00
0.00,0:00,48959,73334784.00
0.00,0:00,48962,73334784.00
0.00,0:00,48972,73334784.00
0.00,0:00,48974,73334784.00
0.00,0:00,48980,73334784.00
0.00,0:00,48983,73334784.00
0.00,0:00,48993,73334784.00
0.00,0:00,48996,73334784.00
0.00,0:00,49006,73334784.00
0.00,0:00,49009,73334784.00
0.00,0:00,49019,73334784.00
0.00,0:00,49022,73334784.00
0.00,0:00,49032,73334784.00
0.00,0:00,49036,73334784.00
0.00,0:00,49037,73334784.00
0.00,0:00,49040,73334784.00
0.00,0:00,49050,73334784.00
0.00,0:00,49054,73334784.00
0.00,0:00,49055,73334784.00
0.00,0:00,49058,73334784.00
0.00,0:00,49069,73334784.00
0.00,0:00,49070,73334784.00
0.00,0:00,49076,73334784.00
0.00,0:00,49079,73334784.00
0.00,0:00,49089,73334784.00
0.00,0:00,49091,73334784.00
0.00,0:00,49094,73334784.00
0.00,0:00,49104,73334784.00
0.00,0:00,49116,73334784.00
0.00,0:00,49119,73334784.00
0.00,0:00,49122,73334784.00
0.00,0:00,49124,73334784.00
0.00,0:00,49125,73334784.00
0.00,0:00,49128,73334784.00
0.00,0:00,49131,73334784.00
0.00,0:00,49134,73334784.00
0.00,0:00,49135,73334784.00
0.00,0:00,49141,73334784.00
0.00,0:00,49156,73334784.00
0.00,0:00,49160,73334784.00
0.00,0:00,49163,73334784.00
0.00,0:00,49164,73334784.00
0.00,0:00,49167,73334784.00
0.00,0:00,49170,73334784.00
0.00,0:00,49173,73334784.00
0.00,0:00,49176,73334784.00
0.00,0:00,49179,73334784.00
0.00,0:00,49182,73334784.00
0.00,0:00,49185,73334784.00
0.00,0:00,49188,73334784.00
0.00,0:00,49243,73334784.00
0.00,0:00,49246,73334784.00
0.00,0:00,49247,73334784.00
0.00,0:00,49250,73334784.00
0.00,0:00,49251,73334784.00
0.00,0:00,49254,73334784.00
0.00,0:00,49257,73334784.00
0.00,0:00,49260,73334784.00
0.00,0:00,49264,73334784.00
0.00,0:00,49267,73334784.00
0.00,0:00,49273,73334784.00
0.00,0:00,49276,73334784.00
0.00,0:00,49297,73334784.00
0.00,0:00,49300,73334784.00
0.00,0:00,49306,73334784.00
0.00,0:00,49307,73334784.00
0.00,0:00,49308,73334784.00
0.00,0:00,49311,73334784.00
0.00,0:00,49314,73334784.00
0.00,0:00,49317,73334784.00
0.00,0:00,49339,73334784.00
0.00,0:00,49341,73334784.00
0.00,0:00,49342,73334784.00
0.00,0:00,49345,73334784.00
0.00,0:00,49348,73334784.00
0.00,0:00,49349,73334784.00
0.00,0:00,49350,73334784.00
0.00,0:00,49353,73334784.00
0.00,0:00,49356,73334784.00
0.00,0:00,49359,73334784.00
0.00,0:00,49362,73334784.00
0.00,0:00,49365,73334784.00
0.00,0:00,49368,73334784.00
0.00,0:00,49371,73334784.00
0.00,0:00,49401,73334784.00
0.00,0:00,49402,73334784.00
0.00,0:00,49404,73334784.00
0.00,0:00,49405,73334784.00
0.00,0:00,49407,73334784.00
0.00,0:00,49409,73334784.00
0.00,0:00,49415,73334784.00
0.00,0:00,49418,73334784.00
0.00,0:00,49421,73334784.00
0.00,0:00,49432,73334784.00
0.00,0:00,49435,73334784.00
0.00,0:00,49441,73334784.00
0.00,0:00,49444,73334784.00
0.00,0:00,49445,73334784.00
0.00,0:00,49446,73334784.00
0.00,0:00,49455,73334784.00
0.00,0:00,49458,73334784.00
0.00,0:00,49479,73334784.00
0.00,0:00,49504,73334784.00
0.00,0:00,49512,73334784.00
0.00,0:00,49515,73334784.00
0.00,0:00,49518,73334784.00
0.00,0:00,49519,73334784.00
0.00,0:00,49528,73334784.00
0.00,0:00,49529,73334784.00
0.00,0:00,49532,73334784.00
0.00,0:00,49542,73334784.00
0.00,0:00,49548,73334784.00
0.00,0:00,49550,73334784.00
0.00,0:00,49556,73334784.00
0.00,0:00,49557,73334784.00
0.00,0:00,49565,73334784.00
0.00,0:00,49567,73334784.00
0.00,0:00,49573,73334784.00
0.00,0:00,49576,73334784.00
0.00,0:00,49587,73334784.00
0.00,0:00,49596,73334784.00
0.00,0:00,49599,73334784.00
0.00,0:00,49602,73334784.00
0.00,0:00,49603,73334784.00
0.00,0:00,49620,73334784.00
0.00,0:00,49623,73334784.00
0.00,0:00,49628,73334784.00
0.00,0:00,49631,73334784.00
0.00,0:00,49634,73334784.00
0.00,0:00,49644,73334784.00
0.00,0:00,49645,73334784.00
0.00,0:00,49646,73334784.00
0.00,0:00,49649,73334784.00
0.00,0:00,49664,73334784.00
0.00,0:00,49665,73334784.00
0.00,0:00,49666,73334784.00
0.00,0:00,49668,73334784.00
0.00,0:00,49669,73334784.00
0.00,0:00,49670,73334784.00
0.00,0:00,49678,73334784.00
0.00,0:00,49681,73334784.00
0.00,0:00,49703,73334784.00
0.00,0:00,49731,73334784.00
0.00,0:00,49732,73334784.00
0.00,0:00,49734,73334784.00
0.00,0:00,49735,73334784.00
0.00,0:00,49736,73334784.00
0.00,0:00,49739,73334784.00
0.00,0:00,49753,73334784.00
0.00,0:00,49754,73334784.00
0.00,0:00,49757,73334784.00
0.00,0:00,49767,73334784.00
0.00,0:00,49780,73334784.00
0.00,0:00,49781,73334784.00
0.00,0:00,49796,73334784.00
0.00,0:00,49799,73334784.00
0.00,0:00,49802,73334784.00
0.00,0:00,49803,73334784.00
0.00,0:00,49811,73334784.00
0.00,0:00,49812,73334784.00
0.00,0:00,49813,73334784.00
0.00,0:00,49816,73334784.00
0.00,0:00,49826,73334784.00
0.00,0:00,49827,73334784.00
0.00,0:00,49835,73334784.00
0.00,0:00,49836,73334784.00
0.00,0:00,49837,73334784.00
0.00,0:00,49840,73334784.00
0.00,0:00,49854,73334784.00
0.00,0:00,49857,73334784.00
0.00,0:00,49858,73334784.00
0.00,0:00,49861,73334784.00
0.00,0:00,49872,73334784.00
0.00,0:00,49875,73334784.00
0.00,0:00,49881,73334784.00
0.00,0:00,49884,73334784.00
0.00,0:00,49887,73334784.00
0.00,0:00,49888,73334784.00
0.00,0:00,49903,73334784.00
0.00,0:00,49904,73334784.00
0.00,0:00,49905,73334784.00
0.00,0:00,49908,73334784.00
0.00,0:00,49918,73334784.00
0.00,0:00,49919,73334784.00
0.00,0:00,49920,73334784.00
0.00,0:00,49923,73334784.00
0.00,0:00,49933,73334784.00
0.00,0:00,49934,73334784.00
0.00,0:00,49935,73334784.00
0.00,0:00,49938,73334784.00
0.00,0:00,49948,73334784.00
0.00,0:00,49951,73334784.00
0.00,0:00,49961,73334784.00
0.00,0:00,49965,73334784.00
0.00,0:00,49966,73334784.00
0.00,0:00,49969,73334784.00
0.00,0:00,49979,73334784.00
0.00,0:00,49983,73334784.00
0.00,0:00,49984,73334784.00
0.00,0:00,49987,73334784.00
0.00,0:00,49997,73334784.00
0.00,0:00,49998,73334784.00
0.00,0:00,50000,73334784.00
0.00,0:00,50003,73334784.00
0.00,0:00,50004,73334784.00
0.00,0:00,50007,73334784.00
0.00,0:00,50017,73334784.00
0.00,0:00,50018,73334784.00
0.00,0:00,50027,73334784.00
0.00,0:00,50038,73334784.00
0.00,0:00,50041,73334784.00
0.00,0:00,50049,73334784.00
0.00,0:00,50066,73334784.00
0.00,0:00,50069,73334784.00
0.00,0:00,50073,73334784.00
0.00,0:00,50074,73334784.00
0.00,0:00,50077,73334784.00
0.00,0:00,50087,73334784.00
0.00,0:00,50093,73334784.00
0.00,0:00,50097,73334784.00
0.00,0:00,50098,73334784.00
0.00,0:00,50101,73334784.00
0.00,0:00,50112,73334784.00
0.00,0:00,50116,73334784.00
0.00,0:00,50119,73334784.00
0.00,0:00,50122,73334784.00
0.00,0:00,50133,73334784.00
0.00,0:00,50136,73334784.00
0.00,0:00,50137,73334784.00
0.00,0:00,50140,73334784.00
0.00,0:00,50143,73334784.00
0.00,0:00,50144,73334784.00
0.00,0:00,50161,73334784.00
0.00,0:00,50170,73334784.00
0.00,0:00,50173,73334784.00
0.00,0:00,50177,73334784.00
0.00,0:00,50180,73334784.00
0.00,0:00,50187,73334784.00
0.00,0:00,50194,73334784.00
0.00,0:00,50199,73334784.00
0.00,0:00,50207,73334784.00
0.00,0:00,50210,73334784.00
0.00,0:00,50211,73334784.00
0.00,0:00,50214,73334784.00
0.00,0:00,50224,73334784.00
0.00,0:00,50228,73334784.00
0.00,0:00,50229,73334784.00
0.00,0:00,50232,73334784.00
0.00,0:00,50242,73334784.00
0.00,0:00,50245,73334784.00
0.00,0:00,50248,73334784.00
0.00,0:00,50250,73334784.00
0.00,0:00,50273,73334784.00
0.00,0:00,50274,73334784.00
0.00,0:00,50275,73334784.00
0.00,0:00,50278,73334784.00
0.00,0:00,50294,73334784.00
0.00,0:00,50298,73334784.00
0.00,0:00,50301,73334784.00
0.00,0:00,50302,73334784.00
0.00,0:00,50305,73334784.00
0.00,0:00,50315,73334784.00
0.00,0:00,50322,73334784.00
0.00,0:00,50323,73334784.00
0.00,0:00,50329,73334784.00
0.00,0:00,50332,73334784.00
0.00,0:00,50338,73334784.00
0.00,0:00,50341,73334784.00
0.00,0:00,50351,73334784.00
0.00,0:00,50353,73334784.00
0.00,0:00,50354,73334784.00
0.00,0:00,50357,73334784.00
0.00,0:00,50373,73334784.00
0.00,0:00,50376,73334784.00
0.00,0:00,50379,73334784.00
0.00,0:00,50385,73334784.00
0.00,0:00,50388,73334784.00
0.00,0:00,50391,73334784.00
0.00,0:00,50400,73334784.00
0.00,0:00,50409,73334784.00
0.00,0:00,50416,73334784.00
0.00,0:00,50419,73334784.00
0.00,0:00,50420,73334784.00
0.00,0:00,50426,73334784.00
0.00,0:00,50429,73334784.00
0.00,0:00,50446,73334784.00
0.00,0:00,50450,73334784.00
0.00,0:00,50453,73334784.00
0.00,0:00,50456,73334784.00
0.00,0:00,50466,73334784.00
0.00,0:00,50467,73334784.00
0.00,0:00,50478,73334784.00
0.00,0:00,50486,73334784.00
0.00,0:00,50498,73334784.00
0.00,0:00,50507,73334784.00
0.00,0:00,50517,73334784.00
0.00,0:00,50521,73334784.00
0.00,0:00,50522,73334784.00
0.00,0:00,50525,73334784.00
0.00,0:00,50538,73334784.00
0.00,0:00,50539,73334784.00
0.00,0:00,50545,73334784.00
0.00,0:00,50546,73334784.00
0.00,0:00,50554,73334784.00
0.00,0:00,50556,73334784.00
0.00,0:00,50565,73334784.00
0.00,0:00,50575,73334784.00
0.00,0:00,50577,73334784.00
0.00,0:00,50579,73334784.00
0.00,0:00,50586,73334784.00
0.00,0:00,50587,73334784.00
0.00,0:00,50698,73334784.00
0.00,0:00,50703,73334784.00
0.00,0:00,50719,73334784.00
0.00,0:00,50722,73334784.00
0.00,0:00,50731,73334784.00
0.00,0:00,50747,73334784.00
0.00,0:00,50750,73334784.00
0.00,0:00,50758,73334784.00
0.00,0:00,50761,73334784.00
0.00,0:00,50772,73334784.00
0.00,0:00,50775,73334784.00
0.00,0:00,50781,73334784.00
0.00,0:00,50784,73334784.00
0.00,0:00,50790,73334784.00
0.00,0:00,50801,73334784.00
0.00,0:00,50857,73334784.00
0.00,0:00,50863,73334784.00
0.00,0:00,50866,73334784.00
0.00,0:00,50872,73334784.00
0.00,0:00,50875,73334784.00
0.00,0:00,50878,73334784.00
0.00,0:00,50881,73334784.00
0.00,0:00,50884,73334784.00
0.00,0:00,50887,73334784.00
0.00,0:00,50888,73334784.00
0.00,0:00,50895,73334784.00
0.00,0:00,50898,73334784.00
0.00,0:00,50908,73334784.00
0.00,0:00,50911,73334784.00
0.00,0:00,50914,73334784.00
0.00,0:00,50917,73334784.00
0.00,0:00,50920,73334784.00
0.00,0:00,50922,73334784.00
0.00,0:00,50933,73334784.00
